2015-07-27 10:15:54.911364: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:15:55.753766: updated description of base 1, zone 1 to Tide
2015-07-27 10:15:55.940966: updated initial of base 1, zone 1 to 1.22
2015-07-27 10:15:57.064168: zones for base 1 requested
2015-07-27 10:15:59.076572: updated weight of base 1, zone 2 to 1.26
2015-07-27 10:16:03.132579: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:16:07.141786: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:16:11.135393: updated weight of base 1, zone 1 to 1.23
2015-07-27 10:16:12.086994: zones for base 1 requested
2015-07-27 10:16:15.082200: updated weight of base 1, zone 2 to 1.26
2015-07-27 10:16:19.138207: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:16:23.131814: updated weight of base 1, zone 2 to 1.26
2015-07-27 10:16:27.094220: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:16:31.134627: updated weight of base 1, zone 2 to 1.26
2015-07-27 10:16:35.225637: updated weight of base 1, zone 1 to 1.26
2015-07-27 10:16:39.351092: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:16:43.391499: updated weight of base 1, zone 1 to 1.23
2015-07-27 10:16:47.416306: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:16:51.409913: updated weight of base 1, zone 1 to 1.28
2015-07-27 10:16:55.512721: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:17:00.114729: updated weight of base 1, zone 1 to 1.26
2015-07-27 10:17:04.108336: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:17:08.351543: updated weight of base 1, zone 1 to 1.25
2015-07-27 10:17:12.423150: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:17:16.463557: updated weight of base 1, zone 1 to 1.26
2015-07-27 10:17:20.457164: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:17:24.528771: updated weight of base 1, zone 1 to 1.27
2015-07-27 10:17:36.145628: zones for base 1 requested
2015-07-27 10:18:44.338892: test response requested
2015-07-27 10:18:48.566500: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:18:52.653707: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:18:57.552115: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:19:01.748523: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:19:05.804530: updated weight of base 1, zone 1 to 1.28
2015-07-27 10:19:09.798137: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:19:13.932144: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:19:17.941351: updated weight of base 1, zone 2 to 1.27
2015-07-27 10:19:22.356159: updated weight of base 1, zone 1 to 1.27
2015-07-27 10:19:26.349766: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:19:30.358973: updated weight of base 1, zone 1 to 1.27
2015-07-27 10:19:34.411937: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:19:38.903047: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:19:43.973056: updated weight of base 1, zone 2 to 1.27
2015-07-27 10:19:48.075863: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:19:52.069470: updated weight of base 1, zone 2 to 1.27
2015-07-27 10:19:56.016277: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:20:03.675890: updated weight of base 1, zone 2 to 1.27
2015-07-27 10:20:09.104699: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:20:14.939110: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:20:19.759518: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:20:24.985527: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:20:30.773137: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:20:36.212392: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:20:41.422801: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:20:45.884409: updated weight of base 1, zone 2 to 1.24
2015-07-27 10:20:49.893616: updated weight of base 1, zone 1 to 0.51
2015-07-27 10:20:53.949623: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:20:57.958830: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:21:01.936837: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:21:06.507645: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:21:10.501252: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:21:15.196860: updated weight of base 1, zone 1 to 0.55
2015-07-27 10:21:19.174867: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:21:23.215274: updated weight of base 1, zone 1 to 0.00
2015-07-27 10:21:27.349281: updated weight of base 1, zone 2 to 0.00
2015-07-27 10:50:02.149930: updated description of base 1, zone 2 to ZONE1
2015-07-27 10:50:02.196730: updated initial of base 1, zone 2 to 0
2015-07-27 10:50:04.333933: zones for base 1 requested
2015-07-27 10:50:09.903143: updated description of base 1, zone 2 to ZONE2
2015-07-27 10:50:09.981143: updated initial of base 1, zone 2 to 0.0
2015-07-27 10:50:10.698744: zones for base 1 requested
2015-07-27 10:50:24.099168: updated description of base 1, zone 1 to ZONE1
2015-07-27 10:50:24.145968: updated initial of base 1, zone 1 to 0
2015-07-27 10:50:25.050769: zones for base 1 requested
2015-07-27 10:50:56.048024: zones for base 1 requested
2015-07-27 10:50:59.542430: zones for base 1 requested
2015-07-27 10:52:53.625429: updated description of base 1, zone 4 to Zone4
2015-07-27 10:52:53.656629: updated initial of base 1, zone 4 to 40
2015-07-27 10:52:55.606632: zones for base 1 requested
2015-07-27 10:53:05.309849: updated description of base 1, zone 4 to Zone4
2015-07-27 10:53:05.341049: updated initial of base 1, zone 4 to 41.0
2015-07-27 10:53:05.965050: zones for base 1 requested
2015-07-27 10:53:14.045864: updated description of base 1, zone 4 to Zone4
2015-07-27 10:53:14.139464: updated initial of base 1, zone 4 to 81.0
2015-07-27 10:53:14.966266: zones for base 1 requested
2015-07-27 10:53:28.600690: updated description of base 1, zone 4 to Zone4
2015-07-27 10:53:32.953097: updated initial of base 1, zone 4 to 100.0
2015-07-27 10:53:33.015497: updated description of base 1, zone 4 to Zone4
2015-07-27 10:53:33.124697: updated initial of base 1, zone 4 to 100.0
2015-07-27 10:53:33.233898: zones for base 1 requested
2015-07-27 10:53:36.057503: updated description of base 1, zone 4 to Zone4
2015-07-27 10:53:36.151103: updated initial of base 1, zone 4 to 100.0
2015-07-27 10:53:36.712704: zones for base 1 requested
2015-07-27 10:53:52.921132: updated description of base 1, zone 4 to Zone4
2015-07-27 10:53:52.967932: updated initial of base 1, zone 4 to 10.0
2015-07-27 10:53:53.732333: zones for base 1 requested
2015-07-27 10:54:03.513550: updated description of base 1, zone 4 to Zone4
2015-07-27 10:54:03.560350: updated initial of base 1, zone 4 to 120
2015-07-27 10:54:04.168752: zones for base 1 requested
2015-07-27 10:54:10.315162: updated description of base 1, zone 4 to Zone4
2015-07-27 10:54:10.346362: updated initial of base 1, zone 4 to 200.0
2015-07-27 10:54:11.001563: zones for base 1 requested
2015-07-27 10:54:18.629977: zones for base 1 requested
2015-07-27 10:54:45.243623: zones for base 1 requested
2015-07-27 10:55:27.020496: zones for base 1 requested
2015-07-27 10:55:29.890901: zones for base 1 requested
2015-07-27 10:55:39.734518: zones for base 1 requested
2015-07-27 10:55:51.964939: updated description of base 1, zone 4 to Zone4
2015-07-27 10:55:52.042940: updated initial of base 1, zone 4 to 199.0
2015-07-27 10:55:52.932141: zones for base 1 requested
2015-07-27 10:56:03.852160: updated description of base 1, zone 4 to Zone4
2015-07-27 10:56:03.945760: updated initial of base 1, zone 4 to 200.0
2015-07-27 10:56:04.694562: zones for base 1 requested
2015-07-27 11:02:59.951686: zones for base 1 requested
2015-07-27 11:04:57.092290: test response requested
2015-07-27 11:05:01.070297: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:05:05.079504: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:05:09.104311: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:05:13.191518: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:05:17.247525: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:06:47.680883: test response requested
2015-07-27 11:06:54.232894: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:07:01.252906: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:07:02.532109: zones for base 1 requested
2015-07-27 11:07:05.652114: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:07:09.630121: updated weight of base 1, zone 2 to 1.26
2015-07-27 11:07:13.670528: updated weight of base 1, zone 1 to 0.52
2015-07-27 11:07:17.554935: updated weight of base 1, zone 2 to 1.26
2015-07-27 11:07:18.880937: zones for base 1 requested
2015-07-27 11:07:19.302138: zones for base 1 requested
2015-07-27 11:07:21.564142: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:07:25.573349: updated weight of base 1, zone 2 to 0.45
2015-07-27 11:07:29.598156: updated weight of base 1, zone 1 to 1.26
2015-07-27 11:07:33.591763: updated weight of base 1, zone 2 to 0.46
2015-07-27 11:07:37.678970: updated weight of base 1, zone 1 to 1.26
2015-07-27 11:07:42.093778: updated weight of base 1, zone 2 to 0.46
2015-07-27 11:07:46.165385: updated weight of base 1, zone 1 to 1.27
2015-07-27 11:07:50.205792: updated weight of base 1, zone 2 to 0.46
2015-07-27 11:07:51.859395: updated description of base 1, zone 1 to Tide
2015-07-27 11:07:51.906195: updated initial of base 1, zone 1 to 1.26
2015-07-27 11:07:52.670596: zones for base 1 requested
2015-07-27 11:07:54.230599: updated weight of base 1, zone 1 to 1.27
2015-07-27 11:07:58.286606: updated weight of base 1, zone 2 to 0.46
2015-07-27 11:08:00.236609: zones for base 1 requested
2015-07-27 11:08:02.311413: updated weight of base 1, zone 1 to 1.27
2015-07-27 11:08:06.320620: updated weight of base 1, zone 2 to 0.46
2015-07-27 11:08:10.251827: updated weight of base 1, zone 1 to 1.27
2015-07-27 11:08:14.229834: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:08:18.239041: updated weight of base 1, zone 1 to 0.52
2015-07-27 11:08:19.814643: zones for base 1 requested
2015-07-27 11:08:22.232648: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:08:26.288655: updated weight of base 1, zone 1 to 0.52
2015-07-27 11:08:30.313462: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:08:34.244669: updated weight of base 1, zone 1 to 0.52
2015-07-27 11:08:38.269476: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:08:42.341083: updated weight of base 1, zone 1 to 0.52
2015-07-27 11:08:43.713885: zones for base 1 requested
2015-07-27 11:08:46.381490: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:08:50.328297: updated weight of base 1, zone 1 to 0.52
2015-07-27 11:08:50.375097: zones for base 1 requested
2015-07-27 11:08:54.618304: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:08:58.643111: updated weight of base 1, zone 1 to 0.51
2015-07-27 11:09:02.636718: updated weight of base 1, zone 2 to 0.24
2015-07-27 11:09:05.663123: zones for base 1 requested
2015-07-27 11:09:06.630325: updated weight of base 1, zone 1 to 0.52
2015-07-27 11:09:10.639532: updated weight of base 1, zone 2 to 0.24
2015-07-27 11:09:14.633139: updated weight of base 1, zone 1 to 0.52
2015-07-27 11:09:18.673546: updated weight of base 1, zone 2 to 0.24
2015-07-27 11:09:22.651553: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:09:26.676360: updated weight of base 1, zone 2 to 0.24
2015-07-27 11:09:30.669967: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:09:34.694774: updated weight of base 1, zone 2 to 0.23
2015-07-27 11:09:38.828781: updated weight of base 1, zone 1 to 1.26
2015-07-27 11:09:42.837988: updated weight of base 1, zone 2 to 0.23
2015-07-27 11:09:43.243589: zones for base 1 requested
2015-07-27 11:09:46.831595: updated weight of base 1, zone 1 to 1.26
2015-07-27 11:09:50.872002: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:09:54.865609: updated weight of base 1, zone 1 to 1.26
2015-07-27 11:09:58.874816: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:10:02.884023: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:10:06.862030: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:10:10.871237: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:10:14.880444: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:10:18.874051: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:10:22.930058: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:10:26.939265: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:10:30.964072: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:10:34.942079: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:10:39.013686: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:10:43.069693: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:10:47.063300: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:10:51.088107: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:10:55.580915: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:10:59.590122: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:11:03.583729: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:11:07.592936: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:11:11.586543: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:11:15.595750: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:11:19.526957: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:11:23.614164: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:11:27.592171: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:11:31.554578: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:11:35.532585: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:11:39.651992: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:11:43.629999: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:11:47.623606: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:11:51.632813: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:11:56.125621: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:12:00.275228: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:12:04.268835: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:12:08.293642: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:12:12.271649: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:12:16.296456: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:12:20.321263: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:12:24.392870: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:12:28.402077: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:12:32.473684: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:12:36.326891: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:12:40.382898: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:12:44.392105: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:12:48.385712: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:12:52.394919: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:12:56.435326: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:13:00.444533: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:13:04.438140: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:13:08.494147: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:13:12.534554: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:13:16.652961: updated weight of base 1, zone 1 to 0.18
2015-07-27 11:13:20.662168: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:13:24.733775: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:13:28.805382: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:13:32.861389: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:13:37.026597: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:13:41.519404: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:13:43.547408: zones for base 1 requested
2015-07-27 11:13:44.842210: zones for base 1 requested
2015-07-27 11:13:45.513011: updated weight of base 1, zone 2 to 0.47
2015-07-27 11:13:49.740619: zones for base 1 requested
2015-07-27 11:13:49.771819: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:13:53.812226: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:13:57.805833: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:14:01.846240: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:14:05.777447: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:14:09.817854: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:14:13.795861: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:14:17.820668: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:14:21.829875: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:14:25.823482: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:14:29.832689: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:14:33.826296: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:14:37.866703: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:14:41.782309: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:14:45.775916: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:14:49.956724: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:14:53.950331: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:14:57.943938: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:15:01.953145: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:15:06.024752: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:15:10.049559: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:15:14.058766: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:15:18.036773: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:15:22.030380: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:15:26.023987: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:15:30.095594: updated weight of base 1, zone 2 to 0.46
2015-07-27 11:15:35.009602: updated weight of base 1, zone 1 to 0.52
2015-07-27 11:15:39.050009: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:15:43.074816: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:15:47.099623: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:15:51.108830: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:15:55.211638: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:15:59.205244: updated weight of base 1, zone 1 to 0.00
2015-07-27 11:16:03.167651: updated weight of base 1, zone 2 to 0.00
2015-07-27 11:16:07.254859: updated weight of base 1, zone 1 to 0.00
2015-07-27 12:25:28.332114: weight for base 1, zone 1 requested
2015-07-27 12:25:28.363314: weight for base 1, zone 2 requested
